id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn
83953,15750755,Yobachi,490,Spain,Female,33.0,8,0.0,2,1.0,0.0,156792.89,0
155070,15601589,Baresi,675,France,Female,62.0,8,112609.91,1,1.0,1.0,65706.86,1
86216,15625632,Philip,537,France,Female,25.0,3,121092.47,2,1.0,0.0,143783.46,0
123972,15588350,McIntyre,744,France,Male,43.0,10,147832.15,1,1.0,1.0,24234.11,0
153707,15805025,Ndubuisi,545,Spain,Female,27.0,5,0.0,1,1.0,1.0,147075.87,0
151315,15685829,McKay,586,Spain,Female,41.0,3,107784.65,1,0.0,1.0,141137.53,1
54283,15679963,Hsia,652,Germany,Male,35.0,5,145018.86,1,1.0,0.0,172601.74,1
16413,15621457,Chu,850,France,Male,37.0,6,96654.72,2,0.0,1.0,152740.16,0
164150,15569098,Naquin,674,Germany,Male,46.0,1,152797.9,1,1.0,0.0,175709.4,1
70667,15728069,Chiang,663,Germany,Female,51.0,1,144427.96,1,1.0,0.0,172063.09,1
136984,15655007,Mazzanti,468,France,Female,38.0,2,0.0,1,1.0,0.0,158264.62,1
109484,15771742,Ting,629,France,Male,35.0,2,0.0,2,1.0,1.0,77876.63,0
84574,15791290,Yermakova,659,France,Female,38.0,5,0.0,2,1.0,1.0,86920.05,0
13494,15634141,She,779,Germany,Female,41.0,4,188614.07,2,1.0,0.0,172097.95,1
137125,15665802,Li Fonti,653,Spain,Male,36.0,7,0.0,2,1.0,1.0,97938.59,0
116100,15787258,Ross,704,France,Female,29.0,2,0.0,2,1.0,1.0,116696.77,0
112221,15604044,Mitchell,602,France,Male,38.0,8,134811.3,1,1.0,0.0,1299.75,0
123520,15681453,Onyemauchechukwu,697,France,Female,38.0,9,165969.43,1,1.0,1.0,60734.75,0
93572,15803633,T'ien,678,France,Male,34.0,1,0.0,2,0.0,0.0,82106.19,0
97023,15802478,O'Loghlen,668,France,Female,50.0,2,0.0,2,1.0,0.0,153787.43,1
11982,15752588,Esposito,577,Spain,Female,40.0,8,0.0,2,1.0,0.0,108891.3,0
135085,15617225,Ch'iu,483,France,Female,37.0,3,122817.65,2,1.0,1.0,193209.11,0
35054,15578854,Shih,603,France,Male,31.0,7,105492.98,1,1.0,1.0,170829.82,0
148521,15780587,Hsueh,633,France,Female,34.0,1,0.0,2,0.0,0.0,38772.14,0
112352,15739692,Tien,658,Germany,Male,40.0,1,105701.85,2,0.0,1.0,133537.57,0
7565,15730448,White,648,Spain,Female,43.0,7,0.0,2,1.0,1.0,47722.79,0
164346,15677082,Manna,643,Spain,Female,32.0,6,0.0,2,0.0,0.0,174770.28,0
15139,15782404,Genovesi,678,France,Male,44.0,4,0.0,2,1.0,1.0,152843.53,0
39125,15572050,Walker,611,France,Female,36.0,9,0.0,2,1.0,1.0,183318.79,0
5953,15747795,Iloerika,583,Spain,Female,40.0,3,0.0,1,1.0,0.0,105886.77,1
124044,15806901,Henderson,751,France,Male,58.0,2,0.0,3,1.0,1.0,20058.61,1
163251,15680046,Onochie,715,Spain,Male,36.0,8,0.0,1,0.0,0.0,55207.41,1
122216,15807989,Boni,756,Germany,Male,35.0,2,130274.26,1,1.0,1.0,120586.32,0
37260,15584704,Chiazagomekpele,519,France,Male,48.0,10,0.0,2,1.0,0.0,137959.0,1
62565,15737571,Fomin,577,France,Male,32.0,10,120165.5,1,1.0,1.0,114566.47,0
75073,15759991,Macdonald,489,France,Male,42.0,7,0.0,1,1.0,1.0,73329.08,1
89224,15588537,Ts'ui,774,France,Female,40.0,9,0.0,1,0.0,1.0,17992.94,1
40396,15725882,K?,683,France,Male,38.0,9,78885.88,2,1.0,0.0,121789.3,0
92068,15770554,Chikwado,813,France,Male,29.0,2,0.0,2,0.0,0.0,161667.19,0
45413,15723373,P'eng,663,France,Female,43.0,5,0.0,2,1.0,1.0,153536.24,0
84870,15689953,Yobanna,579,Spain,Female,26.0,4,0.0,2,1.0,0.0,1528.4,0
86668,15686917,Talbot,496,France,Female,43.0,7,0.0,2,0.0,1.0,199505.53,0
156943,15677522,Black,697,France,Female,45.0,8,0.0,2,1.0,1.0,87400.53,0
149518,15746594,Wu,732,France,Male,38.0,8,101579.28,1,0.0,0.0,119882.7,0
16072,15631839,Nwebube,763,Germany,Male,36.0,6,130170.82,1,0.0,1.0,151310.17,0
6192,15752047,Hsueh,462,Germany,Female,39.0,4,161814.64,1,1.0,1.0,169381.9,1
39732,15628600,Ubanwa,712,Germany,Male,43.0,9,118087.68,1,1.0,0.0,122925.5,1
13186,15616240,Nott,724,Spain,Male,37.0,10,166501.17,1,1.0,0.0,89893.6,0
59911,15762856,Oguejiofor,724,Spain,Male,37.0,3,0.0,2,1.0,0.0,175096.67,0
51968,15757628,Trevisan,594,France,Male,34.0,4,0.0,1,0.0,0.0,84790.49,1
137044,15651740,Ndubueze,641,France,Male,41.0,6,0.0,2,1.0,1.0,91624.11,0
125121,15744582,Esposito,707,France,Male,50.0,9,0.0,1,0.0,1.0,166677.35,1
72133,15585599,Iadanza,613,France,Male,31.0,9,0.0,2,1.0,1.0,137098.51,0
134620,15713505,Morrice,431,Spain,Male,33.0,1,121260.19,1,1.0,1.0,73551.44,0
11864,15583480,Hargreaves,619,France,Female,47.0,2,0.0,1,0.0,0.0,173870.39,1
106483,15783477,Ch'ang,635,Germany,Male,63.0,1,123204.88,1,1.0,0.0,107712.42,1
57631,15652626,Fanucci,549,France,Female,38.0,10,0.0,2,1.0,0.0,132783.83,0
37996,15659567,Ch'in,779,France,Male,35.0,5,117103.26,2,1.0,1.0,85937.52,0
154666,15636700,Marsh,701,Spain,Male,39.0,9,140236.98,2,0.0,1.0,146651.99,0
127293,15658946,Genovese,681,France,Female,42.0,7,0.0,1,1.0,0.0,174729.3,1
87425,15753028,Udegbulam,582,France,Male,32.0,5,0.0,2,1.0,0.0,82709.1,0
15708,15705521,Lai,684,Germany,Female,34.0,9,122453.37,2,0.0,1.0,138882.98,0
93096,15752622,Kerr,728,Germany,Female,32.0,3,38550.06,1,1.0,0.0,179230.23,1
79406,15669414,Bogle,535,Germany,Male,34.0,5,129855.32,1,1.0,0.0,94450.97,1
49576,15702656,Hs?,762,France,Male,37.0,6,0.0,1,0.0,0.0,56897.1,1
31658,15709604,P'eng,728,Germany,Male,34.0,9,113693.0,1,0.0,0.0,171096.2,1
84784,15642041,Burns,718,Germany,Female,40.0,5,93051.64,2,1.0,0.0,71865.31,1
69029,15608541,Hs?,662,France,Female,35.0,8,152105.57,2,1.0,1.0,151336.96,0
66029,15623219,Smith,699,France,Male,31.0,8,0.0,1,0.0,1.0,121189.3,0
121627,15720910,T'ao,656,France,Female,34.0,2,0.0,1,0.0,0.0,133501.56,1
127368,15653762,Chidiebele,501,France,Female,44.0,9,117301.66,1,0.0,0.0,182025.95,1
22236,15578865,White,730,France,Male,35.0,9,131778.08,1,1.0,1.0,163365.85,0
154439,15593976,Dike,564,Spain,Male,41.0,6,0.0,2,1.0,0.0,161653.5,0
122359,15814772,Onyekaozulu,607,Spain,Female,30.0,8,162923.85,1,1.0,1.0,98175.74,0
64850,15643916,Munro,619,Spain,Male,46.0,8,62400.48,1,1.0,1.0,132498.39,1
104650,15666096,Nwachinemelu,805,France,Female,38.0,2,0.0,2,0.0,0.0,95583.45,0
62997,15660571,Halpern,668,Spain,Male,40.0,1,0.0,1,1.0,1.0,100423.88,0
81650,15662100,Hsu,850,France,Male,44.0,6,128605.32,1,0.0,1.0,171096.2,0
109538,15642394,He,529,Spain,Male,35.0,4,97495.8,2,1.0,0.0,2002.5,0
103146,15597896,Ch'en,625,Germany,Male,31.0,4,108269.2,2,0.0,1.0,159334.93,0
29316,15586848,Gorbunov,599,France,Male,30.0,4,0.0,2,1.0,1.0,187343.4,0
123891,15669169,O'Sullivan,656,Germany,Female,53.0,5,143350.96,1,1.0,1.0,182557.25,1
45056,15686958,Nwachukwu,699,France,Male,28.0,2,0.0,1,1.0,1.0,157959.95,0
89881,15802274,Chia,619,France,Female,38.0,5,0.0,2,1.0,1.0,28805.06,0
81955,15580935,Okeke,704,Germany,Male,38.0,0,116932.59,1,0.0,0.0,121747.96,1
144299,15704910,Richmond,850,Spain,Male,30.0,3,0.0,2,1.0,1.0,4466.21,0
15547,15720559,De Luca,616,France,Male,38.0,7,0.0,2,1.0,0.0,131409.47,0
104872,15633141,Treacy,741,Spain,Female,44.0,1,127476.73,1,1.0,0.0,83558.51,1
55429,15763760,Palerma,625,Germany,Female,37.0,7,121744.69,1,1.0,1.0,100101.06,1
147338,15658982,Napolitani,650,Germany,Male,35.0,8,122034.4,2,1.0,1.0,146663.43,0
26365,15686957,O'Loghlin,594,France,Male,31.0,6,0.0,2,0.0,1.0,180712.28,0
86325,15762793,Liao,633,France,Female,33.0,7,132480.25,1,1.0,1.0,101418.05,0
137079,15802486,Y?an,559,Spain,Female,36.0,6,80922.75,1,1.0,0.0,142913.94,1
155135,15767995,Yobachi,598,France,Male,37.0,2,0.0,2,0.0,1.0,59660.29,0
156013,15739972,Hughes,650,Germany,Female,45.0,3,152367.21,3,1.0,0.0,150835.21,1
125407,15792360,Eluemuno,641,France,Male,31.0,5,0.0,1,1.0,1.0,172848.54,0
150893,15585865,Nwabugwu,569,France,Female,52.0,4,0.0,1,1.0,0.0,132038.65,1
72692,15698294,Ch'in,592,Germany,Female,37.0,5,96669.61,1,1.0,0.0,110405.9,1
92587,15602845,Udinesi,716,Germany,Male,44.0,2,99169.67,1,0.0,1.0,4176.17,1
22483,15750638,Obiajulu,705,Germany,Male,33.0,5,116765.7,1,0.0,0.0,190659.17,1
87802,15716186,Cremonesi,634,France,Female,31.0,8,133486.22,2,1.0,1.0,143311.13,0
125521,15605097,Mistry,507,France,Male,21.0,3,166082.18,1,1.0,0.0,83081.91,0
60530,15691104,Kennedy,460,Germany,Female,44.0,0,119507.58,2,1.0,0.0,91560.63,1
136056,15769948,Palerma,724,Germany,Male,35.0,0,133377.8,1,0.0,1.0,64050.19,0
150212,15705829,Lettiere,568,Spain,Male,34.0,7,0.0,1,1.0,0.0,163587.8,0
108788,15689786,Massie,850,Germany,Male,28.0,9,169743.83,2,1.0,0.0,155850.4,0
91153,15727688,Hsu,501,Germany,Female,46.0,4,104502.11,1,1.0,0.0,54144.01,1
11706,15665521,Kenechukwu,628,France,Male,38.0,1,0.0,2,1.0,1.0,114628.2,0
75743,15721487,Hs?,705,Germany,Female,51.0,5,145751.03,1,0.0,0.0,109718.44,1
30603,15615931,Aitken,746,Spain,Female,37.0,4,0.0,1,0.0,0.0,171039.56,1
60820,15588419,Sutherland,653,France,Female,41.0,10,0.0,2,1.0,0.0,122823.34,0
148575,15723006,Yobachukwu,563,France,Female,52.0,7,0.0,3,1.0,0.0,179978.68,1
1662,15781702,Afamefuna,733,Germany,Male,25.0,4,127760.07,1,1.0,0.0,194867.27,1
2909,15642636,Nnonso,687,Germany,Male,46.0,5,120198.42,1,1.0,0.0,161571.79,1
160082,15771323,Ma,724,France,Female,29.0,4,0.0,2,1.0,1.0,103924.22,0
153078,15765375,Butusov,678,France,Female,46.0,1,0.0,1,1.0,1.0,162668.33,1
97415,15685329,McKay,573,France,Female,47.0,6,133964.3,1,1.0,0.0,33245.97,1
112917,15682434,Okoli,696,France,Male,39.0,9,0.0,2,1.0,0.0,125882.58,0
88348,15708504,Hsieh,547,France,Male,50.0,2,0.0,2,1.0,1.0,90860.97,0
83060,15601589,Baresi,675,France,Female,37.0,10,0.0,2,0.0,1.0,95463.29,0
65407,15731166,Macleod,705,France,Male,45.0,6,127023.39,1,1.0,1.0,138780.89,0
144373,15638269,Baresi,573,France,Female,67.0,3,0.0,2,1.0,0.0,108645.85,1
127315,15683463,Hsiao,619,Spain,Male,32.0,2,129748.39,1,1.0,0.0,136051.47,0
55176,15603794,Nnanna,633,Spain,Male,50.0,1,0.0,2,1.0,0.0,116969.98,1
44347,15658240,Galkin,567,Germany,Female,59.0,5,100446.77,1,0.0,0.0,149575.54,1
4881,15721921,Ngozichukwuka,584,Spain,Female,37.0,7,0.0,1,1.0,0.0,93739.63,1
104434,15772429,Fomin,686,Spain,Male,38.0,3,0.0,2,1.0,0.0,71682.15,0
116582,15628298,Holt,665,Spain,Male,36.0,2,133964.3,1,1.0,1.0,177378.66,0
45346,15581257,Oguejiofor,598,Spain,Female,39.0,2,0.0,1,0.0,1.0,114774.35,1
7781,15633227,Kenechukwu,613,Germany,Female,48.0,8,96679.71,2,0.0,0.0,163147.99,1
134436,15709920,Genovese,719,France,Male,33.0,2,0.0,2,1.0,1.0,105760.01,0
136077,15707559,Yudina,675,Germany,Male,46.0,3,131756.54,1,1.0,0.0,57320.09,1
65281,15591433,Akabueze,628,France,Female,51.0,9,0.0,1,0.0,0.0,48260.19,1
134210,15604792,Mazzanti,693,France,Male,37.0,10,0.0,2,1.0,0.0,95816.37,0
115726,15810010,Okagbue,712,Spain,Female,34.0,1,117715.23,2,1.0,0.0,35113.24,0
104740,15628112,Iloerika,705,Spain,Male,34.0,8,0.0,2,1.0,1.0,179718.17,0
139758,15647725,Napolitano,682,France,Male,28.0,2,200724.96,2,1.0,0.0,82872.64,0
146688,15648047,Onyekachi,543,Germany,Male,36.0,5,92466.21,2,1.0,0.0,93332.64,0
142296,15616444,Ts'ao,806,France,Female,31.0,7,0.0,2,0.0,1.0,68815.64,0
146602,15593952,Frolov,667,France,Male,39.0,3,0.0,2,1.0,0.0,72757.32,0
54782,15575243,Whitehead,651,France,Female,35.0,9,0.0,2,0.0,1.0,113482.2,0
65506,15581526,Iheatu,653,France,Female,58.0,5,0.0,2,1.0,1.0,143086.09,0
180,15662901,Teng,578,France,Male,38.0,9,0.0,2,1.0,0.0,61290.99,0
59277,15702561,Smith,628,Germany,Male,40.0,3,167539.97,1,1.0,1.0,180932.46,0
14234,15704588,Trevisani,707,France,Female,31.0,8,0.0,2,1.0,1.0,81452.02,0
128703,15693199,Shao,559,France,Female,37.0,2,0.0,2,1.0,1.0,191557.1,0
135573,15772363,Bibi,667,France,Male,36.0,7,0.0,2,1.0,0.0,85901.09,0
35452,15715709,Li Fonti,535,Spain,Female,29.0,5,0.0,1,1.0,0.0,46715.08,1
35179,15703394,Wardle,615,France,Female,46.0,2,109848.6,2,1.0,0.0,29388.02,1
82182,15655171,Ts'ao,741,Germany,Female,32.0,2,122351.26,2,1.0,1.0,84491.79,0
153171,15723350,Genovesi,756,Spain,Male,36.0,2,0.0,2,0.0,1.0,140134.89,0
78495,15674851,Piazza,530,France,Female,26.0,5,0.0,2,0.0,1.0,162452.65,0
116819,15604073,Bibi,815,Germany,Female,37.0,8,135161.67,2,1.0,0.0,136071.05,0
153002,15631160,Scott,669,Spain,Female,37.0,9,0.0,1,0.0,1.0,194998.97,0
36629,15592707,Ma,742,France,Male,29.0,3,126443.5,1,1.0,1.0,113557.7,0
115954,15671158,Nnamdi,743,France,Male,45.0,3,0.0,1,1.0,0.0,126833.56,1
140655,15681061,Nwachinemelu,683,Spain,Male,32.0,5,0.0,2,1.0,1.0,64871.02,0
90616,15667572,Lucciano,716,France,Female,29.0,2,0.0,2,1.0,0.0,139861.19,0
142253,15682860,Lo,769,Spain,Male,38.0,2,0.0,2,0.0,0.0,104393.78,0
89328,15811594,Onwumelu,722,France,Male,39.0,3,0.0,2,1.0,1.0,179269.79,0
146259,15648067,Chukwufumnanya,691,France,Male,41.0,1,121818.31,2,0.0,0.0,28266.6,0
59845,15758815,Chukwudi,679,Germany,Female,46.0,8,135643.41,2,1.0,0.0,80593.28,1
149430,15772798,Chikezie,711,France,Female,59.0,10,185966.64,1,1.0,0.0,9445.42,1
113202,15741643,Tsao,774,Germany,Female,48.0,7,126619.27,2,1.0,1.0,10789.3,1
159959,15727041,Ch'iu,648,Germany,Male,31.0,5,122029.65,2,1.0,0.0,134625.07,0
17586,15662658,Folliero,648,France,Male,32.0,2,0.0,2,0.0,0.0,125445.65,0
150515,15668889,T'ang,709,Germany,Female,39.0,6,135096.01,1,1.0,1.0,56905.32,1
35357,15792232,Moss,595,France,Male,34.0,5,0.0,2,0.0,1.0,105149.8,0
154757,15613471,Hsing,663,France,Female,35.0,5,0.0,2,0.0,1.0,121299.75,0
115454,15734886,Wallace,635,France,Male,37.0,5,133111.73,1,0.0,1.0,79957.95,0
103043,15790744,Shao,607,Germany,Male,55.0,4,112211.61,1,0.0,0.0,182055.36,1
80065,15789158,Nikitina,636,Germany,Male,49.0,6,113599.74,1,1.0,0.0,158887.09,1
156245,15663410,Piccio,771,Spain,Male,38.0,5,135506.58,3,0.0,1.0,152479.64,1
143882,15782390,T'ien,648,France,Female,41.0,7,0.0,2,1.0,0.0,155221.05,0
92106,15651900,Bergamaschi,782,Germany,Female,51.0,1,81571.05,1,1.0,1.0,182960.46,1
45868,15673908,McElyea,717,France,Male,28.0,7,0.0,2,0.0,1.0,143301.49,0
34140,15588450,Chukwuemeka,619,Spain,Female,33.0,4,0.0,2,1.0,1.0,14278.18,0
124566,15675231,T'ien,687,France,Male,37.0,4,0.0,2,1.0,0.0,128521.2,0
5616,15661670,Chidozie,524,Germany,Female,31.0,8,107818.63,1,1.0,0.0,199725.39,1
114197,15697567,Toscani,597,France,Female,49.0,8,0.0,2,1.0,0.0,141533.19,1
104154,15806922,Bulgakov,684,France,Female,46.0,6,0.0,2,1.0,1.0,49722.34,0
16727,15709846,Yeh,840,France,Male,44.0,0,94968.97,1,1.0,0.0,84487.62,1
45736,15583580,Palermo,592,Spain,Female,44.0,4,0.0,2,1.0,1.0,180696.44,0
68506,15590820,Ecuyer,705,France,Male,40.0,6,79932.41,1,0.0,0.0,150242.44,1
16942,15706464,Ch'ien,705,France,Male,37.0,7,96888.39,1,1.0,0.0,14081.64,0
114569,15591107,Flemming,723,Germany,Female,68.0,3,110357.0,1,0.0,0.0,141977.54,1
12162,15658589,Brady,850,France,Male,33.0,3,128398.38,1,1.0,0.0,55400.17,0
98710,15642655,Chin,614,France,Male,29.0,3,69413.44,1,1.0,1.0,122021.33,0
43864,15664539,T'ien,681,Spain,Male,27.0,9,0.0,1,0.0,0.0,180134.88,0
50803,15592751,Bellucci,757,France,Female,41.0,2,0.0,2,0.0,1.0,44965.44,0
124811,15754574,Chia,628,Germany,Female,31.0,1,116663.26,1,1.0,1.0,176614.86,1
20601,15663438,Lu,669,France,Male,30.0,6,0.0,2,1.0,1.0,151903.6,0
162295,15665783,Nwokike,613,France,Male,30.0,2,0.0,2,1.0,0.0,56583.88,0
39049,15676810,Hs?,728,France,Female,29.0,9,82949.65,1,1.0,0.0,81633.43,0
71163,15781702,Tuan,703,France,Female,48.0,4,0.0,2,1.0,0.0,158313.97,1
120691,15758025,P'eng,611,France,Male,37.0,0,0.0,2,1.0,0.0,137916.49,0
124980,15590327,Lucchese,512,France,Male,43.0,8,0.0,1,1.0,1.0,80619.09,1
6044,15598614,Lucchesi,611,France,Male,20.0,2,0.0,2,1.0,1.0,168152.76,0
39842,15581548,Tien,590,France,Female,41.0,1,0.0,2,1.0,1.0,61315.37,0
47188,15637646,Chijindum,683,France,Male,62.0,2,138876.36,1,1.0,1.0,112187.04,0
137047,15676518,McIntyre,696,France,Female,37.0,6,145537.3,1,1.0,0.0,60920.83,0
67271,15727703,Hsiao,678,France,Female,58.0,4,0.0,1,1.0,1.0,92647.94,1
164551,15807595,Nwebube,669,France,Male,38.0,2,183572.84,1,1.0,1.0,156495.29,0
64929,15740406,Fanucci,677,France,Male,33.0,7,0.0,2,1.0,1.0,175043.69,0
99732,15594812,Hsing,581,France,Male,30.0,9,0.0,2,1.0,0.0,71379.31,0
144845,15591179,Ch'in,775,Germany,Male,28.0,2,141359.07,2,1.0,1.0,147963.33,0
71603,15702631,Tang,667,France,Female,26.0,3,0.0,2,1.0,1.0,78651.55,0
141918,15672798,Lo,758,France,Male,33.0,5,0.0,1,1.0,0.0,176984.34,0
103384,15671583,Iadanza,669,Spain,Male,32.0,2,0.0,2,1.0,1.0,99341.87,0
8513,15603683,Walker,700,France,Male,41.0,4,0.0,2,1.0,0.0,136079.64,0
63644,15774277,T'ao,751,Spain,Female,36.0,6,0.0,2,0.0,1.0,92377.36,0
86643,15585835,Castro,700,France,Female,40.0,10,176914.8,4,0.0,0.0,12799.23,1
40652,15694859,Folliero,604,France,Male,40.0,5,0.0,1,1.0,0.0,16081.73,1
103334,15767793,Hsu,819,France,Female,38.0,9,0.0,2,1.0,0.0,30498.7,0
150582,15809800,Kesteven,568,France,Female,30.0,6,0.0,2,1.0,1.0,142956.48,0
134404,15703850,Okeke,591,Germany,Female,33.0,1,115713.81,1,1.0,0.0,107815.16,1
18056,15698034,Nkemdirim,652,Spain,Male,48.0,9,0.0,1,1.0,0.0,146652.01,1
120395,15750778,Ukaegbunam,624,France,Female,38.0,4,0.0,2,1.0,0.0,47319.35,0
140809,15662783,Macrossan,775,Germany,Female,24.0,9,142683.54,1,1.0,1.0,82697.35,0
28454,15793842,Trevisani,662,France,Female,42.0,2,0.0,1,1.0,0.0,47322.36,1
96495,15664523,Black,639,Germany,Female,49.0,8,152899.24,1,0.0,0.0,82970.69,1
61279,15582977,Lu,684,France,Male,35.0,3,0.0,2,1.0,0.0,144880.99,0
55343,15810711,Y?an,615,Spain,Female,31.0,8,0.0,2,1.0,0.0,143535.58,0
103339,15694556,Hsiung,733,Germany,Male,50.0,8,137936.94,1,1.0,1.0,57553.02,1
11979,15705739,Nwabugwu,656,France,Female,32.0,8,0.0,2,0.0,1.0,46811.77,0
85397,15680421,Challis,591,Germany,Female,42.0,10,120193.42,2,1.0,0.0,171099.22,1
132213,15604782,Hs?,499,France,Male,56.0,3,0.0,1,1.0,0.0,92406.25,1
112857,15778025,Dellucci,689,Germany,Male,45.0,9,108589.47,1,1.0,0.0,194808.51,1
100554,15721377,Chou,833,France,Female,34.0,3,144751.81,1,0.0,0.0,166472.81,0
97966,15779743,Onwuamaeze,581,France,Male,30.0,2,0.0,2,1.0,0.0,169781.45,0
155569,15637678,Ma,551,France,Male,35.0,5,0.0,1,1.0,0.0,155394.52,1
79047,15633516,Tucker,526,France,Male,33.0,1,0.0,1,1.0,1.0,168486.02,0
148302,15652835,Ulyanova,711,France,Male,33.0,3,163569.88,1,1.0,1.0,50299.17,0
76807,15728963,T'ao,744,France,Female,42.0,10,0.0,2,1.0,0.0,132673.15,0
135211,15576723,Ts'ai,740,France,Male,40.0,6,0.0,2,0.0,1.0,194270.91,0
65368,15651740,K?,726,Spain,Female,36.0,9,0.0,2,0.0,1.0,158086.33,0
153274,15739189,Johnson,561,Spain,Female,35.0,1,0.0,1,1.0,0.0,45261.47,1
14422,15632575,Moore,727,France,Female,73.0,1,0.0,2,1.0,1.0,122937.57,0
157411,15643359,Ku,589,Germany,Female,38.0,4,107701.84,2,1.0,1.0,140579.17,0
122999,15799479,Coles,809,France,Female,33.0,9,0.0,1,0.0,0.0,124045.65,1
101199,15647898,Boni,687,Spain,Female,42.0,7,133970.22,1,1.0,0.0,187839.9,1
31518,15682979,Hs?,710,France,Male,50.0,1,0.0,1,1.0,1.0,93981.13,1
95970,15690743,Hao,567,Spain,Male,42.0,3,154962.99,1,1.0,0.0,149170.92,1
86708,15706799,Nnamdi,577,Germany,Female,59.0,8,116099.22,2,1.0,1.0,114097.67,1
126830,15579566,T'ien,621,France,Male,39.0,5,0.0,1,1.0,1.0,143133.18,0
116687,15583480,Yobachi,652,France,Male,35.0,3,0.0,1,1.0,1.0,169920.72,0
105705,15617657,T'ien,681,France,Male,32.0,8,0.0,2,1.0,0.0,171443.09,0
120884,15752499,Maclean,721,France,Male,36.0,3,0.0,2,1.0,0.0,105817.89,0
129969,15752278,Nwokike,589,France,Male,32.0,6,151952.94,1,0.0,0.0,149641.43,0
91451,15693793,Chiu,516,Germany,Male,44.0,6,92887.12,2,0.0,0.0,107866.81,1
55746,15700654,T'ien,722,France,Male,30.0,8,0.0,2,0.0,0.0,140166.95,0
10812,15705458,Macleod,575,France,Male,29.0,1,90957.81,1,1.0,0.0,156858.2,0
139480,15668889,Scott,512,Spain,Female,47.0,9,0.0,2,1.0,0.0,176774.54,1
24425,15779743,Onwuamaeze,813,France,Male,47.0,7,0.0,2,1.0,0.0,29761.29,1
30653,15625698,Hughes,708,France,Male,56.0,5,0.0,1,1.0,1.0,103695.85,1
159986,15798849,Y?,675,France,Male,29.0,2,0.0,2,1.0,0.0,57553.62,0
72184,15740164,Fomin,627,Spain,Female,40.0,2,0.0,2,1.0,0.0,168035.71,0
82911,15740404,Chidumaga,669,Germany,Female,29.0,9,141525.55,1,0.0,0.0,135088.58,1
79551,15571928,Onuora,710,Germany,Female,27.0,8,121399.98,2,1.0,1.0,143665.44,0
150641,15645103,Yobanna,850,France,Female,36.0,8,0.0,1,1.0,0.0,107977.53,1
28905,15735428,Talbot,773,Spain,Female,37.0,0,0.0,2,0.0,0.0,82351.06,0
96760,15570908,Harding,687,Spain,Female,29.0,7,93816.7,1,1.0,1.0,113050.92,0
115478,15750141,Ts'ai,733,France,Male,39.0,7,0.0,2,1.0,0.0,97640.2,0
40100,15709412,H?,748,Spain,Male,50.0,6,0.0,2,1.0,1.0,63908.86,0
83442,15577064,Yuryeva,531,France,Male,41.0,3,0.0,2,1.0,1.0,92887.06,0
84396,15614187,Pottinger,695,Germany,Female,44.0,4,146710.76,2,1.0,0.0,105221.76,1
93833,15755868,Farmer,666,France,Male,35.0,6,0.0,2,0.0,0.0,48869.67,0
108971,15690733,Trevisani,559,France,Female,40.0,1,102088.68,1,1.0,0.0,142516.28,1
119094,15762803,Fiorentini,509,Germany,Male,31.0,2,110765.68,1,1.0,1.0,15360.91,0
153196,15723671,Hsueh,556,France,Male,36.0,8,0.0,1,1.0,1.0,167984.72,0
95432,15705309,Yuriev,679,Germany,Male,39.0,7,143966.3,2,1.0,1.0,116748.14,0
159165,15658852,Yobanna,637,France,Male,42.0,2,0.0,2,1.0,1.0,163570.25,0
155820,15720971,Nnamdi,610,France,Female,33.0,2,145780.52,1,1.0,1.0,101311.95,0
111045,15641298,Corones,698,Germany,Female,50.0,9,108269.2,2,1.0,1.0,149587.92,1
69512,15581252,Lu,707,France,Female,58.0,1,102338.19,1,0.0,0.0,185543.67,1
14999,15610343,Ts'ai,696,Spain,Male,43.0,1,0.0,2,1.0,0.0,123882.73,0
28426,15646934,H?,685,France,Female,39.0,2,0.0,2,1.0,1.0,155870.82,0
33807,15576044,Ch'ien,680,France,Female,60.0,6,117438.27,1,1.0,1.0,134889.95,1
107566,15667521,Slate,850,France,Female,32.0,5,0.0,2,1.0,1.0,122949.71,0
57186,15756026,Hooper,790,France,Female,46.0,9,0.0,1,0.0,0.0,14679.81,1
116901,15803801,Jamieson,754,France,Male,34.0,4,0.0,2,1.0,1.0,198817.72,0
14835,15730673,Y?,567,Spain,Male,40.0,7,0.0,2,0.0,1.0,138552.74,0
116639,15705676,Pirozzi,796,Spain,Male,30.0,8,0.0,2,0.0,0.0,164741.81,0
94578,15645621,McKenzie,823,France,Male,37.0,6,0.0,1,1.0,0.0,94845.45,1
89077,15571529,Onyemere,579,Spain,Male,35.0,5,0.0,2,1.0,0.0,63736.17,0
64545,15644212,Han,644,Spain,Male,28.0,0,0.0,2,0.0,0.0,119419.37,0
152763,15662291,Ritchie,693,Spain,Male,25.0,7,0.0,2,1.0,0.0,145551.48,0
135942,15574877,Ugorji,756,Germany,Male,30.0,6,156848.66,1,1.0,1.0,88791.02,0
53522,15782096,Onwuatuegwu,743,France,Male,21.0,3,104552.61,1,0.0,0.0,159165.7,0
13015,15814940,Lawrence,659,Spain,Female,33.0,9,0.0,2,1.0,1.0,150475.14,0
